mirnet,mir_acc,mir_id,symbol,entrez,embl,gene_name,action_type,pmid,mbv
miRNet-hsatf-2268,MI0000438,hsa-mir-15b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21205967,v22
miRNet-hsatf-2269,MI0000070,hsa-mir-16-1,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),21205967,v22
miRNet-hsatf-2270,MI0000115,hsa-mir-16-2,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),21205967,v22
miRNet-hsatf-2271,MI0000071,hsa-mir-17,TP53,7157,ENSG00000141510,tumor protein p53,Repression,19696742,v22
miRNet-hsatf-2272,MI0000481,hsa-mir-184,TP53,7157,ENSG00000141510,tumor protein p53,Activation,26886852,v22
miRNet-hsatf-2273,MI0000072,hsa-mir-18a,TP53,7157,ENSG00000141510,tumor protein p53,Repression,19696742,v22
miRNet-hsatf-2274,MI0000465,hsa-mir-191,TP53,7157,ENSG00000141510,tumor protein p53,Activation,24256616,v22
miRNet-hsatf-2275,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,tumor protein p53,Activation,19074875,v22
miRNet-hsatf-2276,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,tumor protein p53,Activation,19074876,v22
miRNet-hsatf-2277,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,tumor protein p53,Activation,19088023,v22
miRNet-hsatf-2278,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21518799,v22
miRNet-hsatf-2279,MI0000234,hsa-mir-192,TP53,7157,ENSG00000141510,tumor protein p53,Regulation,22264233,v22
miRNet-hsatf-2280,MI0003137,hsa-mir-193b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,24149576,v22
miRNet-hsatf-2281,MI0000238,hsa-mir-196a-1,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2282,MI0000240,hsa-mir-198,TP53,7157,ENSG00000141510,tumor protein p53,Activation,24256616,v22
miRNet-hsatf-2283,MI0000073,hsa-mir-19a,TP53,7157,ENSG00000141510,tumor protein p53,Repression(feedback),19696742,v22
miRNet-hsatf-2284,MI0000074,hsa-mir-19b-1,TP53,7157,ENSG00000141510,tumor protein p53,Repression(feedback),19696742,v22
miRNet-hsatf-2285,MI0000737,hsa-mir-200a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),21518799,v22
miRNet-hsatf-2286,MI0000342,hsa-mir-200b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21518799,v22
miRNet-hsatf-2287,MI0000650,hsa-mir-200c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21336307,v22
miRNet-hsatf-2288,MI0000650,hsa-mir-200c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21518799,v22
miRNet-hsatf-2289,MI0003130,hsa-mir-202,TP53,7157,ENSG00000141510,tumor protein p53,Activation,24256616,v22
miRNet-hsatf-2290,MI0000285,hsa-mir-205,TP53,7157,ENSG00000141510,tumor protein p53,Activation,27216701,v22
miRNet-hsatf-2291,MI0000076,hsa-mir-20a,TP53,7157,ENSG00000141510,tumor protein p53,Repression,19696742,v22
miRNet-hsatf-2292,MI0000286,hsa-mir-210,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2293,MI0000291,hsa-mir-215,TP53,7157,ENSG00000141510,tumor protein p53,Activation,19074875,v22
miRNet-hsatf-2294,MI0000291,hsa-mir-215,TP53,7157,ENSG00000141510,tumor protein p53,Activation,19074876,v22
miRNet-hsatf-2295,MI0000078,hsa-mir-22,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),24449575,v22
miRNet-hsatf-2296,MI0000078,hsa-mir-22,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),27216701,v22
miRNet-hsatf-2297,MI0000298,hsa-mir-221,TP53,7157,ENSG00000141510,tumor protein p53,Activation,24256616,v22
miRNet-hsatf-2298,MI0000299,hsa-mir-222,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2299,MI0000301,hsa-mir-224,TP53,7157,ENSG00000141510,tumor protein p53,Repression,23474441,v22
miRNet-hsatf-2300,MI0000439,hsa-mir-23b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,24256616,v22
miRNet-hsatf-2301,MI0000439,hsa-mir-23b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,27216701,v22
miRNet-hsatf-2302,MI0000085,hsa-mir-27a,TP53,7157,ENSG00000141510,tumor protein p53,Repression(feedback),26886852,v22
miRNet-hsatf-2303,MI0000440,hsa-mir-27b,TP53,7157,ENSG00000141510,tumor protein p53,Repression(feedback),26886852,v22
miRNet-hsatf-2304,MI0000087,hsa-mir-29a,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2305,MI0005525,hsa-mir-300,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),26320179,v22
miRNet-hsatf-2306,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),17656095,v22
miRNet-hsatf-2307,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),18755897,v22
miRNet-hsatf-2308,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),18818704,v22
miRNet-hsatf-2309,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),18834855,v22
miRNet-hsatf-2310,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),19167416,v22
miRNet-hsatf-2311,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),19221490,v22
miRNet-hsatf-2312,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),20170545,v22
miRNet-hsatf-2313,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),20386864,v22
miRNet-hsatf-2314,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),20883704,v22
miRNet-hsatf-2315,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),21909380,v22
miRNet-hsatf-2316,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),22020437,v22
miRNet-hsatf-2317,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),22198213,v22
miRNet-hsatf-2318,MI0000268,hsa-mir-34a,TP53,7157,ENSG00000141510,tumor protein p53,Regulation(feedback),22844244,v22
miRNet-hsatf-2319,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,17656095,v22
miRNet-hsatf-2320,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,17823410,v22
miRNet-hsatf-2321,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,19221490,v22
miRNet-hsatf-2322,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21205967,v22
miRNet-hsatf-2323,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,tumor protein p53,Activation,22020437,v22
miRNet-hsatf-2324,MI0000742,hsa-mir-34b,TP53,7157,ENSG00000141510,tumor protein p53,Regulation,22844244,v22
miRNet-hsatf-2325,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,17656095,v22
miRNet-hsatf-2326,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,17823410,v22
miRNet-hsatf-2327,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,19221490,v22
miRNet-hsatf-2328,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,20170545,v22
miRNet-hsatf-2329,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21205967,v22
miRNet-hsatf-2330,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,22020437,v22
miRNet-hsatf-2331,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Regulation,22844244,v22
miRNet-hsatf-2332,MI0000743,hsa-mir-34c,TP53,7157,ENSG00000141510,tumor protein p53,Activation,26886852,v22
miRNet-hsatf-2333,MI0016062,hsa-mir-3661,TP53,7157,ENSG00000141510,tumor protein p53,Activation,26886852,v22
miRNet-hsatf-2334,MI0016063,hsa-mir-3662,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2335,MI0000789,hsa-mir-381,TP53,7157,ENSG00000141510,tumor protein p53,Activation,26320179,v22
miRNet-hsatf-2336,MI0001641,hsa-mir-429,TP53,7157,ENSG00000141510,tumor protein p53,Activation,21518799,v22
miRNet-hsatf-2337,MI0016887,hsa-mir-4521,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2338,MI0003186,hsa-mir-502,TP53,7157,ENSG00000141510,tumor protein p53,Repression,27216701,v22
miRNet-hsatf-2339,MI0003189,hsa-mir-504,TP53,7157,ENSG00000141510,tumor protein p53,Repression(feedback),27994142,v22
miRNet-hsatf-2340,MI0003193,hsa-mir-506,TP53,7157,ENSG00000141510,tumor protein p53,Activation,24469051,v22
miRNet-hsatf-2341,MI0003162,hsa-mir-519d,TP53,7157,ENSG00000141510,tumor protein p53,Activation,22262409,v22
miRNet-hsatf-2342,MI0003602,hsa-mir-590,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2343,MI0003618,hsa-mir-605,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),27216701,v22
miRNet-hsatf-2344,MI0003677,hsa-mir-655,TP53,7157,ENSG00000141510,tumor protein p53,Activation,26320179,v22
miRNet-hsatf-2345,MI0000263,hsa-mir-7-1,TP53,7157,ENSG00000141510,tumor protein p53,Repression,26886852,v22
miRNet-hsatf-2346,MI0000467,hsa-mir-9-2,TP53,7157,ENSG00000141510,tumor protein p53,Activation(feedback),26886852,v22
miRNet-hsatf-2347,MI0000093,hsa-mir-92a-1,TP53,7157,ENSG00000141510,tumor protein p53,Repression,19696742,v22
miRNet-hsatf-2348,MI0006337,hsa-mir-1204,TP63,8626,ENSG00000073282,tumor protein p63,Activation,24256616,v22
miRNet-hsatf-2349,MI0006381,hsa-mir-1246,TP63,8626,ENSG00000073282,tumor protein p63,Activation(feedback),22751441,v22
miRNet-hsatf-2350,MI0000748,hsa-mir-130b,TP63,8626,ENSG00000073282,tumor protein p63,Repression(feedback),22228303,v22
miRNet-hsatf-2351,MI0000822,hsa-mir-133b,TP63,8626,ENSG00000073282,tumor protein p63,Activation,24594999,v22
miRNet-hsatf-2352,MI0000455,hsa-mir-138-2,TP63,8626,ENSG00000073282,tumor protein p63,Repression,22228303,v22
miRNet-hsatf-2353,MI0000681,hsa-mir-155,TP63,8626,ENSG00000073282,tumor protein p63,Repression(feedback),22797073,v22
miRNet-hsatf-2354,MI0000681,hsa-mir-155,TP63,8626,ENSG00000073282,tumor protein p63,Repression(feedback),28418858,v22
miRNet-hsatf-2355,MI0000270,hsa-mir-181b-1,TP63,8626,ENSG00000073282,tumor protein p63,Repression,22228303,v22
miRNet-hsatf-2356,MI0000487,hsa-mir-193a,TP63,8626,ENSG00000073282,tumor protein p63,Repression,21436470,v22
miRNet-hsatf-2357,MI0000737,hsa-mir-200a,TP63,8626,ENSG00000073282,tumor protein p63,Activation,21917857,v22
miRNet-hsatf-2358,MI0000342,hsa-mir-200b,TP63,8626,ENSG00000073282,tumor protein p63,Activation,21917857,v22
miRNet-hsatf-2359,MI0003130,hsa-mir-202,TP63,8626,ENSG00000073282,tumor protein p63,Activation,24256616,v22
miRNet-hsatf-2360,MI0000285,hsa-mir-205,TP63,8626,ENSG00000073282,tumor protein p63,Regulation,22949650,v22
miRNet-hsatf-2361,MI0000285,hsa-mir-205,TP63,8626,ENSG00000073282,tumor protein p63,Activation,23239884,v22
miRNet-hsatf-2362,MI0000268,hsa-mir-34a,TP63,8626,ENSG00000073282,tumor protein p63,Activation,24256616,v22
miRNet-hsatf-2363,MI0000782,hsa-mir-374a,TP63,8626,ENSG00000073282,tumor protein p63,Regulation,22356768,v22
miRNet-hsatf-2364,MI0001641,hsa-mir-429,TP63,8626,ENSG00000073282,tumor protein p63,Activation,21917857,v22
miRNet-hsatf-2365,MI0003644,hsa-mir-630,TP63,8626,ENSG00000073282,tumor protein p63,Regulation,22356768,v22
miRNet-hsatf-2366,MI0005769,hsa-mir-944,TP63,8626,ENSG00000073282,tumor protein p63,Activation,26202967,v22
miRNet-hsatf-2367,MI0006337,hsa-mir-1204,TP73,7161,ENSG00000078900,tumor protein p73,Activation,24256616,v22
miRNet-hsatf-2368,MI0006381,hsa-mir-1246,TP73,7161,ENSG00000078900,tumor protein p73,Activation,22751441,v22
miRNet-hsatf-2369,MI0000459,hsa-mir-143,TP73,7161,ENSG00000078900,tumor protein p73,Repression,22093444,v22
miRNet-hsatf-2370,MI0000461,hsa-mir-145,TP73,7161,ENSG00000078900,tumor protein p73,Repression,22093444,v22
miRNet-hsatf-2371,MI0000487,hsa-mir-193a,TP73,7161,ENSG00000078900,tumor protein p73,Activation(feedback),21436470,v22
miRNet-hsatf-2372,MI0000737,hsa-mir-200a,TP73,7161,ENSG00000078900,tumor protein p73,Activation,21917857,v22
miRNet-hsatf-2373,MI0000737,hsa-mir-200a,TP73,7161,ENSG00000078900,tumor protein p73,Activation,25972084,v22
miRNet-hsatf-2374,MI0000342,hsa-mir-200b,TP73,7161,ENSG00000078900,tumor protein p73,Activation,21917857,v22
miRNet-hsatf-2375,MI0000342,hsa-mir-200b,TP73,7161,ENSG00000078900,tumor protein p73,Activation,25972084,v22
miRNet-hsatf-2376,MI0003130,hsa-mir-202,TP73,7161,ENSG00000078900,tumor protein p73,Activation,24256616,v22
miRNet-hsatf-2377,MI0000285,hsa-mir-205,TP73,7161,ENSG00000078900,tumor protein p73,Activation(feedback),22871739,v22
miRNet-hsatf-2378,MI0000268,hsa-mir-34a,TP73,7161,ENSG00000078900,tumor protein p73,Activation,24256616,v22
miRNet-hsatf-2379,MI0000268,hsa-mir-34a,TP73,7161,ENSG00000078900,tumor protein p73,Activation,27919789,v22
miRNet-hsatf-2380,MI0001641,hsa-mir-429,TP73,7161,ENSG00000078900,tumor protein p73,Activation,21917857,v22
miRNet-hsatf-2381,MI0001641,hsa-mir-429,TP73,7161,ENSG00000078900,tumor protein p73,Activation,25972084,v22
miRNet-hsatf-2382,MI0000063,hsa-let-7b,TRIM32,22954,ENSG00000119401,tripartite motif containing 32,Activation(feedback),19269368,v22
miRNet-hsatf-2383,MI0000064,hsa-let-7c,TRIM32,22954,ENSG00000119401,tripartite motif containing 32,Activation(feedback),19269368,v22
miRNet-hsatf-2384,MI0000065,hsa-let-7d,TRIM32,22954,ENSG00000119401,tripartite motif containing 32,Activation(feedback),19269368,v22
miRNet-hsatf-2385,MI0000066,hsa-let-7e,TRIM32,22954,ENSG00000119401,tripartite motif containing 32,Activation,19269368,v22
miRNet-hsatf-2386,MI0000433,hsa-let-7g,TRIM32,22954,ENSG00000119401,tripartite motif containing 32,Activation(feedback),19269368,v22
miRNet-hsatf-2387,MI0000434,hsa-let-7i,TRIM32,22954,ENSG00000119401,tripartite motif containing 32,Activation(feedback),19269368,v22
miRNet-hsatf-2388,MI0000090,hsa-mir-32,TTF1,7270,ENSG00000125482,transcription termination factor 1,Activation,23625920,v22
miRNet-hsatf-2389,MI0000091,hsa-mir-33a,TTF1,7270,ENSG00000125482,transcription termination factor 1,Activation,23625920,v22
miRNet-hsatf-2390,MI0000434,hsa-let-7i,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,22407364,v22
miRNet-hsatf-2391,MI0000266,hsa-mir-10a,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Regulation,22983574,v22
miRNet-hsatf-2392,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,20732742,v22
miRNet-hsatf-2393,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Regulation,21642433,v22
miRNet-hsatf-2394,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Regulation,22983574,v22
miRNet-hsatf-2395,MI0000267,hsa-mir-10b,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,25597482,v22
miRNet-hsatf-2396,MI0000457,hsa-mir-141,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,20473948,v22
miRNet-hsatf-2397,MI0000289,hsa-mir-181a-1,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation(feedback),21352471,v22
miRNet-hsatf-2398,MI0000270,hsa-mir-181b-1,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,21352471,v22
miRNet-hsatf-2399,MI0000234,hsa-mir-192,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,27041221,v22
miRNet-hsatf-2400,MI0000281,hsa-mir-199a-2,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,19029138,v22
miRNet-hsatf-2401,MI0000281,hsa-mir-199a-2,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,24011070,v22
miRNet-hsatf-2402,MI0000737,hsa-mir-200a,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,20473948,v22
miRNet-hsatf-2403,MI0000342,hsa-mir-200b,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,20473948,v22
miRNet-hsatf-2404,MI0000650,hsa-mir-200c,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,20473948,v22
miRNet-hsatf-2405,MI0000285,hsa-mir-205,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,20473948,v22
miRNet-hsatf-2406,MI0000290,hsa-mir-214,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression(feedback),19029138,v22
miRNet-hsatf-2407,MI0000290,hsa-mir-214,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation(feedback),24011070,v22
miRNet-hsatf-2408,MI0000290,hsa-mir-214,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation(feedback),26229009,v22
miRNet-hsatf-2409,MI0000300,hsa-mir-223,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,21628394,v22
miRNet-hsatf-2410,MI0000085,hsa-mir-27a,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,26980408,v22
miRNet-hsatf-2411,MI0014136,hsa-mir-3120,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,24011070,v22
miRNet-hsatf-2412,MI0000779,hsa-mir-371a,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,26196741,v22
miRNet-hsatf-2413,MI0017393,hsa-mir-371b,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,26196741,v22
miRNet-hsatf-2414,MI0000780,hsa-mir-372,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,20154725,v22
miRNet-hsatf-2415,MI0000780,hsa-mir-372,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,26196741,v22
miRNet-hsatf-2416,MI0000781,hsa-mir-373,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,20154725,v22
miRNet-hsatf-2417,MI0000781,hsa-mir-373,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Activation,26196741,v22
miRNet-hsatf-2418,MI0001641,hsa-mir-429,TWIST1,7291,ENSG00000122691,twist family bHLH transcription factor 1,Repression,20473948,v22
miRNet-hsatf-2419,MI0000650,hsa-mir-200c,UBE2I,7329,ENSG00000103275,ubiquitin conjugating enzyme E2 I,Repression,25791170,v22
miRNet-hsatf-2420,MI0000449,hsa-mir-132,USF1,7391,ENSG00000158773,upstream transcription factor 1,Activation,24661879,v22
miRNet-hsatf-2421,MI0000253,hsa-mir-148a,USF1,7391,ENSG00000158773,upstream transcription factor 1,Activation,25277193,v22
miRNet-hsatf-2422,MI0002467,hsa-mir-483,USF1,7391,ENSG00000158773,upstream transcription factor 1,Activation,27693430,v22
miRNet-hsatf-2423,MI0000461,hsa-mir-145,VDR,7421,ENSG00000111424,vitamin D receptor,Activation,25762621,v22
miRNet-hsatf-2424,MI0000286,hsa-mir-210,VHL,7428,ENSG00000134086,von Hippel-Lindau tumor suppressor,Activation(feedback),18316553,v22
miRNet-hsatf-2425,MI0000826,hsa-mir-346,XBP1,7494,ENSG00000100219,X-box binding protein 1,Activation,22002058,v22
miRNet-hsatf-2426,MI0000734,hsa-mir-106b,YAP1,10413,ENSG00000137693,Yes associated protein 1,Activation,27797825,v22
miRNet-hsatf-2427,MI0000448,hsa-mir-130a,YAP1,10413,ENSG00000137693,Yes associated protein 1,Activation,26272168,v22
miRNet-hsatf-2428,MI0000082,hsa-mir-25,YAP1,10413,ENSG00000137693,Yes associated protein 1,Activation,27797825,v22
miRNet-hsatf-2429,MI0000095,hsa-mir-93,YAP1,10413,ENSG00000137693,Yes associated protein 1,Activation,27797825,v22
miRNet-hsatf-2430,MI0000107,hsa-mir-29b-2,YBX1,4904,ENSG00000065978,Y-box binding protein 1,Repression,26240386,v22
miRNet-hsatf-2431,MI0000060,hsa-let-7a-1,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression(feedback),23676502,v22
miRNet-hsatf-2432,MI0000061,hsa-let-7a-2,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression(feedback),23676502,v22
miRNet-hsatf-2433,MI0000062,hsa-let-7a-3,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression(feedback),23676502,v22
miRNet-hsatf-2434,MI0000266,hsa-mir-10a,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression,26821827,v22
miRNet-hsatf-2435,MI0000454,hsa-mir-137,YY1,7528,ENSG00000100811,YY1 transcription factor,Activation,25434007,v22
miRNet-hsatf-2436,MI0000681,hsa-mir-155,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression,24675724,v22
miRNet-hsatf-2437,MI0000681,hsa-mir-155,YY1,7528,ENSG00000100811,YY1 transcription factor,Activation,26985867,v22
miRNet-hsatf-2438,MI0012063,hsa-mir-2682,YY1,7528,ENSG00000100811,YY1 transcription factor,Activation,25434007,v22
miRNet-hsatf-2439,MI0000087,hsa-mir-29a,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression(feedback),18977326,v22
miRNet-hsatf-2440,MI0000087,hsa-mir-29a,YY1,7528,ENSG00000100811,YY1 transcription factor,Activation(feedback),28593745,v22
miRNet-hsatf-2441,MI0000735,hsa-mir-29c,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression(feedback),18977326,v22
miRNet-hsatf-2442,MI0000089,hsa-mir-31,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression(feedback),22264793,v22
miRNet-hsatf-2443,MI0000780,hsa-mir-372,YY1,7528,ENSG00000100811,YY1 transcription factor,Repression(feedback),24991827,v22
