Geneid	021_control	021_TGFb1	021_TGFb2	025_control	025_TGFb1	025_TGFb2	029_control	029_TGFb1	029_TGFb2	050_control	050_TGFb1	050_TGFb2	LGP3_control	LGP3_TGFb1	LGP3_TGFb2	LGP5_control	LGP5_TGFb1	LGP5_TGFb2
hsa-miR-3977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3660	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
hsa-miR-2277-5p	27	24	19	14	17	17	20	10	32	12	13	19	32	15	20	40	30	30
hsa-miR-2277-3p	7	6	6	10	22	9	9	19	6	10	11	9	17	15	26	15	24	17
hsa-miR-583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
hsa-miR-12130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4633-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4633-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6830-5p	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0
hsa-miR-6830-3p	0	0	0	1	0	0	3	0	0	0	1	0	1	0	0	1	0	1
hsa-miR-3936	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0
hsa-miR-3661	6	9	8	11	14	8	7	7	9	13	19	16	27	12	30	10	9	12
hsa-miR-5692c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-874-3p	196	204	154	124	239	130	283	167	254	175	159	183	446	194	410	317	357	278
hsa-miR-874-5p	57	78	48	45	48	40	90	56	81	43	42	46	107	37	90	80	101	67
hsa-miR-6831-5p	0	1	1	4	0	0	0	0	1	0	1	0	0	5	2	5	0	0
hsa-miR-6831-3p	0	1	1	4	0	0	0	0	1	0	1	0	0	5	4	5	0	1
hsa-miR-3655	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	3	0	1
hsa-miR-5197-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5197-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-584-5p	347	627	239	312	708	352	559	399	466	325	452	322	566	635	534	355	282	298
hsa-miR-584-3p	18	7	4	5	12	10	8	4	5	3	4	4	6	7	0	4	5	0
hsa-miR-143-5p	809	868	2481	2797	5524	4256	3329	3251	5705	1159	2039	3028	3046	2183	4361	11478	13219	14247
hsa-miR-143-3p	41005	34673	72882	116154	104781	169560	151642	56398	228001	42001	55506	79603	134621	67516	140051	476954	352402	317516
hsa-miR-145-5p	3662	3219	7315	14005	17876	19302	16461	11227	21618	5566	6741	11807	16068	13258	23284	62536	62413	68636
hsa-miR-145-3p	281	206	923	870	1156	1812	1116	591	2119	379	463	933	1004	659	1530	4438	2679	4299
hsa-miR-378a-5p	130	117	116	208	142	244	319	124	305	266	163	290	318	163	316	347	241	333
hsa-miR-378a-3p	502	402	521	998	427	1061	1220	282	1157	629	564	874	1001	421	873	1618	1070	1392
hsa-miR-6499-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6499-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1294	5	19	7	16	33	8	43	54	29	7	16	17	36	39	31	7	2	17
hsa-miR-3141	1	0	0	0	1	0	0	0	0	0	0	3	1	0	0	1	0	0
hsa-miR-1303	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
hsa-miR-378h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-146a-5p	4136	17648	3936	1316	917	1145	10509	13588	9737	54185	102055	68828	29814	36619	33831	43	88	30
hsa-miR-146a-3p	6	21	4	0	0	0	0	0	1	4	13	7	0	1	0	0	0	0
hsa-miR-12125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-103a-1-5p	2	1	0	3	7	1	1	3	0	0	1	1	1	3	6	4	0	3
hsa-miR-218-2-3p	1	0	2	0	2	3	7	3	0	8	13	14	8	3	7	3	2	7
hsa-miR-585-3p	77	60	75	118	10	118	57	28	66	58	46	75	182	109	190	78	45	72
hsa-miR-585-5p	3	4	0	3	0	4	3	0	1	10	6	4	13	1	8	6	0	5
hsa-miR-378e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3912-3p	10	9	11	4	4	8	11	2	6	6	18	9	5	1	9	16	12	9
hsa-miR-3912-5p	0	2	1	0	1	2	1	0	5	3	1	1	3	1	6	1	3	1
hsa-miR-5003-5p	0	0	0	0	2	0	4	0	0	0	0	0	5	1	2	2	0	0
hsa-miR-5003-3p	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
hsa-miR-10523-5p	1	2	3	4	4	13	2	3	2	0	4	0	2	1	6	0	0	0
hsa-miR-12118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1271-5p	144	202	144	126	322	151	211	84	182	209	143	268	364	300	382	540	402	650
hsa-miR-1271-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1229-3p	15	2	4	11	11	14	12	9	18	5	10	5	21	14	25	9	4	6
hsa-miR-1229-5p	0	0	1	0	1	0	0	0	1	1	0	0	0	3	0	0	1	0
hsa-miR-340-5p	686	658	795	895	418	726	1031	222	875	749	819	805	798	497	775	1534	741	745
hsa-miR-340-3p	19	36	27	41	17	35	44	13	25	23	31	27	49	43	30	63	48	40
hsa-miR-8089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4638-5p	1	0	1	0	3	1	0	0	0	0	0	3	0	3	0	2	2	3
hsa-miR-4638-3p	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
hsa-miR-6720-3p	14	11	9	3	17	11	14	14	19	12	5	2	23	11	19	20	27	27
hsa-miR-6720-5p	25	30	26	8	39	18	29	9	14	7	12	11	22	5	9	40	26	24
hsa-miR-4645-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4645-3p	7	4	9	3	2	3	4	1	1	4	4	17	5	8	3	1	0	0
hsa-miR-3691-5p	3	10	7	6	5	3	1	6	0	9	7	3	8	12	4	2	3	1
hsa-miR-3691-3p	0	1	0	0	5	1	1	0	1	1	2	0	9	1	2	0	0	1
hsa-miR-7853-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5683	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-5689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4639-5p	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
hsa-miR-4639-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
hsa-miR-548a-3p	162	169	201	278	163	236	482	108	324	244	208	275	158	124	204	146	75	75
hsa-miR-3143	0	0	4	0	0	0	0	0	0	0	0	1	1	1	1	1	0	0
hsa-miR-877-5p	70	72	62	66	46	62	66	42	49	43	69	53	96	120	105	70	153	31
hsa-miR-877-3p	29	34	28	32	6	24	30	17	24	15	16	18	13	16	19	25	33	12
hsa-miR-4640-5p	0	0	0	1	7	3	1	3	9	1	1	1	1	4	3	0	3	4
hsa-miR-4640-3p	3	1	1	2	4	3	5	2	3	0	4	0	5	9	6	9	8	7
hsa-miR-6891-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0
hsa-miR-6891-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6832-5p	0	0	0	0	2	4	1	1	1	1	0	2	2	5	0	0	0	0
hsa-miR-6832-3p	1	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	1
hsa-miR-4646-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4646-3p	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-1236-3p	2	0	0	0	2	2	0	0	0	0	2	3	4	1	2	0	0	2
hsa-miR-1236-5p	3	4	2	6	2	2	6	3	2	5	5	3	1	4	5	5	9	0
hsa-miR-6721-5p	0	0	0	0	0	1	2	1	2	1	0	0	0	0	0	0	1	1
hsa-miR-6833-5p	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	2	0	0
hsa-miR-6833-3p	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	3	2	4
hsa-miR-3135b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-219a-5p	7	14	7	8	4	13	12	3	10	12	10	12	11	5	12	15	5	12
hsa-miR-219a-1-3p	12	6	4	3	10	2	5	5	4	4	1	10	3	16	13	12	8	13
hsa-miR-6873-5p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6873-3p	6	2	7	5	14	5	5	2	3	2	6	3	7	2	9	8	10	5
hsa-miR-6834-5p	0	3	7	4	2	3	2	1	1	1	3	2	4	4	3	0	3	1
hsa-miR-6834-3p	0	3	6	4	2	3	2	1	1	1	3	2	3	5	3	0	3	1
hsa-miR-5004-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
hsa-miR-5004-3p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-3934-5p	3	0	1	1	2	1	3	0	0	2	0	2	2	0	3	1	3	3
hsa-miR-3934-3p	0	0	1	2	0	2	0	0	2	0	0	1	5	0	5	0	0	1
hsa-miR-7159-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7159-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1275	40	79	26	31	94	44	43	43	41	11	110	22	34	111	25	3	10	6
hsa-miR-6835-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
hsa-miR-6835-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7111-5p	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7111-3p	0	0	0	0	1	4	1	1	0	1	0	0	4	1	2	2	0	0
hsa-miR-5690	2	1	0	1	0	1	2	1	1	0	3	2	4	2	3	7	1	5
hsa-miR-3925-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-3925-3p	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
hsa-miR-4462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-9983-3p	0	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	0	0
hsa-miR-4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
hsa-miR-10398-5p	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0
hsa-miR-10398-3p	0	1	0	0	3	0	0	0	0	1	2	0	0	0	3	0	0	1
hsa-miR-6780b-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6780b-3p	1	0	3	1	2	7	6	0	0	0	2	1	7	1	1	2	3	0
hsa-miR-4647	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4642	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-586	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0
hsa-miR-206	0	7	1	0	6	0	0	0	0	2	1	2	0	0	0	0	2	4
hsa-miR-133b	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0
hsa-miR-5685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548u	0	1	2	0	0	0	0	0	0	1	1	1	2	5	1	1	0	0
hsa-miR-30c-2-3p	426	369	491	1609	622	1430	1310	699	1190	600	525	593	887	917	843	1439	1206	1225
hsa-miR-30a-5p	49399	47359	58141	170842	77975	144267	123845	54473	104580	76766	76336	95284	102764	99192	118162	161240	107688	139477
hsa-miR-30a-3p	5985	5044	6420	19106	8356	17522	13831	6465	12018	7731	7254	7952	10596	10202	11793	17788	13012	13626
hsa-miR-4282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4463	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10524-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548ai	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0
hsa-miR-587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548b-3p	4	6	11	2	5	1	9	1	0	6	2	1	2	3	9	14	7	10
hsa-miR-3144-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
hsa-miR-3144-3p	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	4	0	2
hsa-miR-588	0	0	0	6	2	0	2	0	2	0	1	0	4	2	3	3	7	1
hsa-miR-548aj-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-3662	6	2	5	6	7	5	0	1	2	1	2	7	4	2	6	2	1	0
hsa-miR-3145-3p	1	4	6	0	3	2	4	1	3	3	4	5	4	3	2	3	2	1
hsa-miR-3145-5p	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1
hsa-miR-3668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4465	0	0	0	0	0	0	0	0	0	3	0	0	3	0	3	0	0	0
hsa-miR-12131	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-1273c	4	3	1	6	8	6	14	3	5	1	10	0	11	2	8	3	0	10
hsa-miR-1202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4466	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-3692-5p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-3692-3p	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0
hsa-miR-7161-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7161-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3918	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
hsa-miR-1913	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
hsa-miR-3939	0	0	0	0	3	0	5	0	0	0	1	1	1	0	0	3	1	3
hsa-miR-4644	0	2	0	2	1	1	2	3	0	0	0	0	0	6	3	1	0	0
hsa-miR-339-5p	1740	2250	1641	887	1766	836	1715	990	1754	2048	1737	2686	3192	968	2710	3413	2861	2771
hsa-miR-339-3p	389	520	326	273	514	298	389	290	372	366	407	401	617	293	564	598	438	547
hsa-miR-4655-5p	0	0	1	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0
hsa-miR-4655-3p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-6836-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6836-3p	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-4648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-589-5p	164	142	150	164	174	151	218	110	187	126	143	182	267	169	245	246	181	247
hsa-miR-589-3p	43	43	68	52	46	65	84	46	79	52	43	63	98	68	94	92	74	90
hsa-miR-6874-5p	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6874-3p	1	0	3	1	0	3	1	0	3	6	0	1	0	2	0	4	4	2
hsa-miR-3683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3146	1	1	1	0	0	0	0	1	1	2	1	1	2	1	2	0	0	5
hsa-miR-1183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-148a-5p	0	0	0	0	0	0	0	0	0	1	1	6	0	0	0	0	0	0
hsa-miR-148a-3p	179	543	264	1026	155	722	491	256	643	7081	7122	9123	5054	1264	4270	44	29	26
hsa-miR-196b-5p	1	8	3	0	0	1	1	3	1	0	0	1	1	4	0	0	0	0
hsa-miR-196b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-550a-3p	0	3	16	9	3	12	6	3	6	0	3	15	6	9	15	9	6	9
hsa-miR-550a-3-5p	1	0	0	0	1	3	1	0	0	1	0	1	0	0	3	1	2	0
hsa-miR-550a-5p	0	0	2	0	0	4	0	0	0	0	0	0	0	2	8	2	2	0
hsa-miR-550b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-550b-2-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-548n	4	4	6	8	1	3	9	3	3	3	7	7	2	3	10	3	5	6
hsa-miR-1200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3943	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
hsa-miR-6837-5p	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
hsa-miR-6837-3p	4	1	6	5	0	0	0	6	2	1	3	0	6	0	4	4	0	0
hsa-miR-6838-5p	1	2	0	0	1	0	4	1	4	0	0	0	1	0	0	1	0	1
hsa-miR-6838-3p	0	0	0	0	1	0	1	0	0	0	0	0	1	1	2	0	0	0
hsa-miR-4649-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4649-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4657	2	0	2	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0
hsa-miR-4283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6839-5p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
hsa-miR-6839-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4650-5p	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4650-3p	0	0	0	2	0	0	4	0	0	2	0	0	0	0	0	0	0	0
hsa-miR-3914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4284	3	7	4	8	3	3	7	1	5	1	6	1	1	1	0	0	0	0
hsa-miR-590-5p	92	71	127	124	58	84	96	31	100	52	99	97	67	67	102	80	41	49
hsa-miR-590-3p	1130	1262	1509	1408	709	1277	1586	321	1254	1117	1605	1375	1091	1004	1174	1356	556	630
hsa-miR-10525-3p	0	3	5	0	4	0	1	1	3	2	0	2	2	2	1	0	0	3
hsa-miR-4651	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0
hsa-miR-1285-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-653-5p	0	0	1	0	0	0	1	0	0	0	0	0	2	3	1	0	0	0
hsa-miR-653-3p	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	0	0	0
hsa-miR-489-3p	0	0	0	0	7	1	0	4	0	0	5	0	4	5	5	0	0	1
hsa-miR-489-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4652-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4652-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5692a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3609	164	207	178	331	222	262	272	287	224	182	141	258	64	130	146	220	348	41
hsa-miR-12119	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-25-5p	33	42	28	30	91	46	53	55	36	31	17	35	82	65	66	72	53	119
hsa-miR-25-3p	8473	8157	7312	8992	14551	8391	11584	10274	10890	8216	7801	10342	23748	15525	25780	22411	12621	24119
hsa-miR-93-5p	9169	8948	8886	13017	23986	12043	15913	12739	14316	11534	10161	14375	32816	21778	38134	30786	21084	29197
hsa-miR-93-3p	115	83	113	116	166	104	184	70	120	98	73	151	300	162	246	242	127	187
hsa-miR-106b-5p	55	95	104	104	126	66	120	45	79	93	111	146	153	119	209	304	177	164
hsa-miR-106b-3p	166	221	169	144	362	186	287	208	220	183	194	181	659	404	589	384	281	422
hsa-miR-4658	0	0	0	0	1	0	0	1	0	0	1	2	1	0	1	0	0	0
hsa-miR-6840-5p	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0
hsa-miR-6840-3p	0	2	1	2	1	0	0	0	2	3	2	1	0	0	0	0	0	0
hsa-miR-6875-5p	1	5	4	0	4	3	0	0	3	0	0	1	3	6	2	2	2	3
hsa-miR-6875-3p	1	1	3	0	1	1	0	0	0	0	0	0	0	1	4	2	1	0
hsa-miR-4653-5p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
hsa-miR-4653-3p	0	0	0	0	0	0	1	0	0	3	0	3	0	0	1	1	0	3
hsa-miR-4285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5090	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	1	0
hsa-miR-4467	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
hsa-miR-3666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6132	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	2	0	0
hsa-miR-592	0	4	0	0	0	0	3	0	3	0	3	0	0	0	0	2	0	4
hsa-miR-593-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-593-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-1-3p	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-182-5p	26	94	24	82	622	91	84	196	84	55	121	50	118	183	97	139	58	143
hsa-miR-182-3p	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-96-5p	11	11	6	15	55	16	23	7	7	11	31	9	8	5	5	17	16	13
hsa-miR-96-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-183-5p	11	33	12	32	310	41	34	86	42	11	74	24	47	84	35	45	25	65
hsa-miR-183-3p	0	0	0	0	1	1	0	4	0	0	1	0	0	4	1	0	0	0
hsa-miR-335-5p	3102	2031	4419	10396	1900	8480	10450	1823	8521	15734	15179	21172	15073	10620	19204	5892	2985	3016
hsa-miR-335-3p	76	19	127	222	62	225	189	45	130	286	407	395	218	144	340	258	107	49
hsa-miR-29a-5p	595	446	718	424	500	422	461	143	452	329	474	428	398	336	403	352	170	189
hsa-miR-29a-3p	193403	182566	252421	163368	120196	145927	211955	65162	225690	199172	178948	278856	204351	115973	245469	165380	112036	124962
hsa-miR-29b-1-5p	600	530	721	457	812	635	552	341	727	379	574	564	724	1067	1011	311	273	339
hsa-miR-3654	1	0	0	0	0	0	2	0	0	0	0	1	0	0	2	1	0	3
hsa-miR-6133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6509-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6509-3p	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
hsa-miR-490-5p	1	4	2	2	124	0	2	0	3	10	7	2	48	17	36	32	22	55
hsa-miR-490-3p	4	4	2	1	138	4	5	4	9	18	8	19	81	15	70	66	55	66
hsa-miR-4468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-10399-5p	6	6	23	0	0	2	12	1	7	5	4	3	1	1	0	6	1	2
hsa-miR-10399-3p	7	8	8	2	0	2	12	1	5	0	2	4	5	0	13	5	1	0
hsa-miR-11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-6892-5p	9	13	13	10	8	10	6	13	13	5	6	9	21	11	3	7	20	4
hsa-miR-6892-3p	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-671-5p	1088	1296	1028	612	1064	616	1006	614	812	1004	791	1000	2014	1390	1498	1399	1448	1235
hsa-miR-671-3p	81	90	87	71	125	71	134	81	80	68	92	93	175	135	149	143	92	139
hsa-miR-3907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
hsa-miR-153-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-5707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-3674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7160-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-7160-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-8055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4659a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
hsa-miR-4659a-3p	0	1	0	1	2	1	0	0	1	0	0	0	0	1	0	2	1	1
hsa-miR-4659b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4659b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4660	4	3	0	7	6	1	4	1	3	1	8	5	5	5	5	3	5	10
hsa-miR-597-5p	0	0	0	0	0	0	0	0	1	3	2	0	5	6	1	1	1	3
hsa-miR-597-3p	6	2	2	1	3	5	6	2	3	4	2	3	14	4	9	10	2	6
hsa-miR-4286	3	2	6	1	4	2	1	2	2	1	0	2	3	2	5	6	9	4
hsa-miR-1322	8	0	1	1	1	4	1	0	0	2	4	1	0	0	1	0	2	4
