gene_id	gene_symbol	TM_C_1	TM_C_2	TM_C_3	TM_C_4	TM_C_5	TM_T_1	TM_T_2	TM_T_3	TM_T_4	TM_T_5
ENSG00000287866.1	AC009102.4	2	0	0	0	0	0	0	0	0	0
ENSG00000260198.1	AC009102.1	0	0	0	0	0	0	0	1	0	0
ENSG00000279764.1	AC009102.3	0	0	0	0	0	0	0	0	0	0
ENSG00000272372.1	AC009102.2	0	0	0	1	0	0	0	1	0	0
ENSG00000159461.15	AMFR	2656	3290	2812	3323	3899	3666	2668	3536	3913	3788
ENSG00000260621.1	AC092140.1	0	0	0	0	0	0	0	0	0	0
ENSG00000167005.14	NUDT21	1050	1509	934	1161	1145	1048	1065	1181	916	877
ENSG00000087263.17	OGFOD1	656	886	976	1074	1014	1367	615	1288	1054	1083
ENSG00000274031.1	AC092140.2	0	1	1	0	0	0	0	1	1	0
ENSG00000125124.13	BBS2	754	876	704	939	748	844	616	1017	866	708
ENSG00000102891.4	MT4	0	0	0	0	0	0	0	1	0	0
ENSG00000087250.9	MT3	0	0	1	10	0	28	0	4	7	1
ENSG00000125148.7	MT2A	11559	2874	19190	38671	19373	86027	2771	88681	64054	60112
ENSG00000260823.1	AC026461.3	0	0	1	0	0	2	0	2	2	0
ENSG00000260549.2	MT1L	217	4	144	1201	635	858	16	1222	2125	2448
ENSG00000169715.15	MT1E	747	184	1107	2523	1441	4940	127	5905	3499	3944
ENSG00000205364.4	MT1M	2	0	0	5	0	0	0	2	2	0
ENSG00000255986.6	MT1JP	0	0	0	0	0	0	0	0	0	0
ENSG00000205362.11	MT1A	1	1	26	7	4	13	0	9	10	5
ENSG00000205361.8	MT1DP	1	0	1	6	3	3	0	3	5	2
ENSG00000205360.6	MT1CP	0	0	0	0	0	0	0	0	0	0
ENSG00000259923.1	AC026461.2	0	0	0	0	0	0	0	0	0	0
ENSG00000169688.11	MT1B	0	0	0	0	0	0	0	0	0	0
ENSG00000198417.7	MT1F	11	0	1	7	23	31	1	34	6	37
ENSG00000125144.14	MT1G	2	0	9	4	23	11	0	18	5	28
ENSG00000205358.4	MT1H	0	0	0	0	0	0	0	0	1	1
ENSG00000275691.2	AC026461.4	0	0	0	0	0	0	0	0	0	0
ENSG00000187193.9	MT1X	41	38	51	90	42	270	17	236	166	208
ENSG00000259827.1	AC026461.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261429.2	DPPA2P4	0	0	0	0	0	0	0	0	0	0
ENSG00000261302.6	AC106779.1	0	4	1	2	3	2	3	0	0	2
ENSG00000102900.13	NUP93	617	762	1047	1035	960	1069	656	922	999	785
ENSG00000207649.3	MIR138-2	0	0	0	0	0	0	0	0	0	0
ENSG00000070915.10	SLC12A3	1	0	1	0	1	0	3	0	0	0
ENSG00000283471.1	MIR6863	0	0	0	0	0	0	0	0	0	0
ENSG00000243988.1	RPS24P17	0	1	0	0	0	0	0	0	1	0
ENSG00000051108.15	HERPUD1	1212	1055	1424	1540	1297	3328	988	2328	2360	2743
ENSG00000261270.1	AC012181.2	10	3	9	14	3	14	8	13	11	15
ENSG00000261114.1	AC012181.1	8	2	11	7	1	8	4	11	10	3
ENSG00000087237.12	CETP	4	5	0	2	0	3	2	2	1	1
ENSG00000140853.15	NLRC5	362	267	298	346	243	298	303	174	318	176
ENSG00000259922.1	AC023825.1	0	0	0	0	0	0	0	0	0	0
ENSG00000260145.1	AC023825.2	5	0	1	0	0	1	0	1	0	0
ENSG00000260148.1	AC009090.2	0	2	0	0	0	0	0	0	0	0
ENSG00000140848.17	CPNE2	637	1204	345	434	382	432	854	371	270	290
ENSG00000279019.1	AC009090.4	0	3	8	0	3	0	4	0	1	0
ENSG00000279803.1	AC009090.5	1	1	0	0	2	0	2	2	0	0
ENSG00000172775.17	PSME3IP1	645	996	623	649	762	790	704	776	644	667
ENSG00000285979.1	AC009090.6	12	10	10	17	11	11	11	19	12	12
ENSG00000159579.14	RSPRY1	630	1410	812	798	677	840	700	1013	689	702
ENSG00000102931.8	ARL2BP	141	219	154	176	164	178	158	189	198	176
ENSG00000276663.1	AC009090.3	2	2	1	1	1	2	0	3	1	1
ENSG00000260038.1	AC009090.1	3	2	0	3	5	0	2	0	9	4
ENSG00000102934.10	PLLP	37	62	49	40	46	37	43	43	33	70
ENSG00000260965.1	RPL23AP91	0	0	0	0	0	0	0	0	0	0
ENSG00000271456.1	AC108081.1	0	0	0	0	0	0	0	0	0	0
ENSG00000102962.5	CCL22	0	0	0	0	0	0	0	0	0	0
ENSG00000006210.7	CX3CL1	155	1144	70	1	58	25	592	3	4	1
ENSG00000102970.11	CCL17	0	0	1	0	0	0	0	0	0	0
ENSG00000005194.15	CIAPIN1	573	832	814	807	893	980	622	864	746	883
ENSG00000088682.14	COQ9	600	1287	687	635	804	790	865	720	586	699
ENSG00000260345.1	AC009052.1	1	0	0	0	0	0	0	0	2	0
ENSG00000102978.13	POLR2C	1014	1211	1123	1441	1241	1472	990	1610	1372	1465
ENSG00000125170.11	DOK4	696	471	309	1219	687	774	425	816	1296	886
ENSG00000135736.6	CCDC102A	496	781	414	290	376	402	766	392	300	303
ENSG00000159618.16	ADGRG5	5	0	0	0	1	1	0	0	5	0
ENSG00000260828.1	HMGB3P32	0	0	0	0	0	2	0	0	2	1
ENSG00000205336.13	ADGRG1	1054	794	356	1364	1151	2003	741	1124	2706	988
ENSG00000261633.1	AC018552.3	2	2	0	0	0	0	1	1	0	0
ENSG00000182885.17	ADGRG3	0	0	0	0	0	0	0	0	0	0
ENSG00000260467.1	AC018552.2	0	0	0	0	0	0	0	0	0	0
ENSG00000159625.15	DRC7	0	0	0	0	0	0	0	0	0	2
ENSG00000260438.1	AC018552.1	0	0	0	0	0	0	0	0	0	0
ENSG00000140854.13	KATNB1	600	693	595	586	712	830	668	871	653	901
ENSG00000140859.16	KIFC3	976	1441	1642	1561	2028	2195	1742	2505	1623	2609
ENSG00000276166.1	AC092118.2	7	6	12	4	6	10	2	3	8	10
ENSG00000274816.1	MIR6772	1	10	0	3	1	0	2	3	4	11
ENSG00000187185.4	AC092118.1	0	0	2	0	0	0	0	0	0	0
ENSG00000206833.1	RNU6-20P	0	0	0	0	0	0	0	0	0	0
ENSG00000070729.14	CNGB1	0	0	1	0	1	0	0	0	5	0
ENSG00000159648.11	TEPP	0	1	2	0	0	0	2	0	0	0
ENSG00000166188.2	ZNF319	454	558	308	331	392	411	289	485	408	527
ENSG00000103005.12	USB1	613	710	754	987	863	1197	684	1629	1173	1359
ENSG00000102996.5	MMP15	1076	1235	3185	1284	1486	2046	2132	2367	1911	1961
ENSG00000207173.1	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000261151.1	AC012182.1	0	0	0	0	0	0	0	0	0	0
ENSG00000070761.8	CFAP20	337	448	556	454	449	497	411	642	479	405
ENSG00000260545.1	AC026771.1	0	0	2	2	0	0	0	0	0	2
ENSG00000260927.2	AC009107.2	5	4	3	6	4	8	12	8	9	14
ENSG00000070770.9	CSNK2A2	679	899	632	551	640	714	542	676	537	583
ENSG00000260867.1	AC009107.1	0	0	0	0	0	0	0	0	0	0
ENSG00000240863.3	RN7SL645P	0	0	0	0	0	0	0	0	0	0
ENSG00000103021.9	CCDC113	122	204	176	198	278	138	194	113	157	196
ENSG00000103023.12	PRSS54	2	0	0	0	0	0	0	0	0	0
ENSG00000181938.14	GINS3	61	51	72	70	75	91	51	53	74	42
ENSG00000212379.1	RNU6-269P	0	0	0	0	0	0	0	0	0	0
ENSG00000261078.1	AC009118.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252271.1	RNU6-1110P	0	0	0	0	0	0	0	0	0	0
ENSG00000276131.1	AC009118.2	0	2	0	0	0	1	0	0	3	0
ENSG00000260186.5	LINC02137	1	6	0	1	0	2	0	1	0	0
ENSG00000103034.14	NDRG4	1295	535	259	444	801	302	469	270	397	269
ENSG00000200556.1	RNU6-103P	0	0	0	0	0	0	0	0	0	0
ENSG00000103037.12	SETD6	278	243	171	173	159	180	228	215	225	218
ENSG00000125107.18	CNOT1	1401	2165	1609	1759	1919	1543	1603	2051	1408	1479
ENSG00000276259.1	AC009118.3	0	0	0	0	0	0	0	0	0	0
ENSG00000207493.1	SNORA46	1	0	2	0	0	1	0	1	0	0
ENSG00000206952.3	SNORA50A	0	0	0	0	0	0	0	0	0	0
ENSG00000281910.1	SNORA50A	0	0	0	0	0	0	0	0	0	0
ENSG00000260865.1	AC010287.1	0	0	0	0	0	0	0	0	1	0
ENSG00000103042.9	SLC38A7	1092	629	816	1172	1148	1478	639	1428	1654	1368
ENSG00000279889.1	AC012183.1	0	0	0	0	0	0	0	0	0	0
ENSG00000125166.13	GOT2	1417	2162	2459	2801	2526	2441	1669	2137	2183	2195
ENSG00000245768.7	AC106793.1	3	11	4	1	3	6	7	6	2	5
ENSG00000200424.1	RNU6-1155P	0	0	0	0	0	0	0	0	0	0
ENSG00000244003.3	RN7SL143P	0	0	0	0	0	0	0	0	0	0
ENSG00000260451.1	GEMIN8P2	0	0	0	0	0	0	1	0	0	0
ENSG00000242423.2	RPL12P36	0	0	0	0	0	0	0	0	0	0
ENSG00000261638.2	AC092378.1	0	0	0	0	0	0	0	0	0	0
ENSG00000275808.1	Metazoa_SRP	0	0	0	0	0	0	0	0	0	0
ENSG00000244043.1	RPS27P27	0	0	0	0	0	0	0	0	0	0
ENSG00000261144.1	AC092121.1	0	0	0	0	0	0	0	0	0	0
ENSG00000200062.1	RNU4-58P	0	0	0	0	0	0	0	0	0	0
ENSG00000270222.1	DUXAP11	0	0	0	0	0	0	0	0	0	0
ENSG00000260240.4	APOOP5	0	0	0	0	0	0	0	0	0	0
ENSG00000261807.2	LINC02141	0	0	0	0	1	0	0	0	0	0
ENSG00000261278.1	AC009094.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261436.6	AC009081.2	0	2	0	0	0	0	0	0	0	0
ENSG00000261590.1	AC018554.1	0	0	0	0	0	0	3	0	0	0
ENSG00000278499.2	NPAP1L	0	0	0	0	0	0	0	0	0	0
ENSG00000261310.1	AC009081.1	0	0	0	0	0	0	0	0	0	0
ENSG00000259844.2	GNPATP	0	0	0	0	0	0	0	0	0	0
ENSG00000261178.2	AC009169.1	0	0	0	0	0	0	0	0	0	0
ENSG00000224631.4	RPS27AP16	67	69	64	42	47	56	39	65	40	48
ENSG00000286653.1	AC092125.2	0	0	1	0	1	0	1	0	0	0
ENSG00000150394.14	CDH8	10	8	44	1	7	16	8	2	2	1
ENSG00000260600.1	AC092125.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201289.1	RN7SKP76	0	0	0	0	0	0	0	0	0	0
ENSG00000260115.1	AC012174.1	0	0	0	0	1	0	0	0	0	0
ENSG00000207441.1	RNU6-21P	0	0	0	0	0	0	0	1	0	0
ENSG00000280261.1	AC009161.2	0	0	0	0	0	0	0	0	0	0
ENSG00000237901.1	AC009161.1	0	0	0	0	0	0	0	0	0	0
ENSG00000231589.1	AC009110.1	0	0	0	0	0	0	0	0	0	0
ENSG00000260332.1	AC010546.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261502.4	AC040174.1	0	1	1	0	4	2	3	0	1	0
ENSG00000269986.1	AC040174.2	0	0	1	0	0	0	1	0	3	2
ENSG00000261199.1	UBE2FP2	0	0	0	0	0	1	0	0	0	0
ENSG00000260658.6	AC138305.1	3	1	2	2	3	1	3	3	0	1
ENSG00000241808.1	RPS15AP34	0	0	0	0	0	0	0	0	0	0
ENSG00000261743.1	AC138305.2	0	0	0	0	0	0	0	0	0	0
ENSG00000279225.1	AC138305.3	1	1	3	1	0	1	0	0	0	1
ENSG00000259864.1	AC018846.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261014.2	LINC02165	0	0	0	0	0	0	0	0	0	0
ENSG00000261653.1	AC092337.1	0	0	0	0	0	0	0	0	0	0
ENSG00000260715.1	AC093536.2	0	0	0	0	0	0	0	0	0	0
ENSG00000261028.1	AC012322.1	0	0	0	0	1	0	0	0	0	0
ENSG00000260668.1	AC093536.1	1	0	0	0	0	0	0	1	0	2
ENSG00000259846.1	AC092131.1	0	2	0	0	0	1	3	2	0	0
ENSG00000260187.2	PPIAP48	0	0	0	0	0	0	0	1	0	0
ENSG00000260068.1	AC009101.1	0	0	0	0	0	0	0	0	0	0
ENSG00000140937.14	CDH11	2541	2049	3645	6276	4844	5702	3013	2734	5740	4654
ENSG00000278893.1	AC010533.1	0	0	2	3	6	1	1	0	2	0
ENSG00000259847.2	LINC02126	0	0	1	3	2	4	0	0	2	0
ENSG00000260834.1	AC009055.2	0	0	0	0	0	0	0	0	0	0
ENSG00000260364.1	AC009055.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261742.6	LINC00922	0	1	14	10	21	7	8	2	4	6
ENSG00000261818.1	AC092138.2	0	0	0	0	0	0	0	0	0	0
ENSG00000260004.1	AC092138.1	0	0	0	0	0	0	0	0	0	0
ENSG00000260695.1	AC022164.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261234.1	AC025281.1	0	0	0	0	0	0	0	0	0	0
ENSG00000201999.1	RNA5SP428	0	0	0	0	0	0	0	0	0	0
ENSG00000286928.1	AC012325.1	0	0	0	0	0	0	0	0	0	0
ENSG00000179776.19	CDH5	0	0	0	0	0	0	1	0	1	0
ENSG00000246898.1	LINC00920	0	0	1	0	1	2	0	0	0	4
ENSG00000166546.14	BEAN1	8	2	7	0	7	11	2	4	15	15
ENSG00000260146.1	AC132186.1	0	0	0	0	0	0	0	0	0	0
ENSG00000261656.5	BEAN1-AS1	0	0	0	0	0	0	0	0	0	1
ENSG00000260851.6	AC010542.3	0	0	0	0	0	0	0	0	0	0
ENSG00000166548.16	TK2	1016	974	637	976	1194	853	764	921	907	1352
ENSG00000260755.1	AC010542.2	0	0	0	0	0	0	0	0	0	0
ENSG00000261519.3	AC010542.4	0	0	0	0	0	2	0	0	0	1
ENSG00000275745.1	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000217555.13	CKLF	2	10	0	0	1	2	0	4	4	5
ENSG00000254788.7	CKLF-CMTM1	0	7	2	2	6	9	7	4	1	3
ENSG00000277978.1	AC010542.5	2	1	2	0	1	5	2	6	6	10
ENSG00000089505.17	CMTM1	50	44	26	37	32	65	36	40	24	68
ENSG00000140932.10	CMTM2	4	0	1	1	1	6	0	7	5	8
ENSG00000260650.1	AC010542.1	0	0	0	1	0	5	0	7	2	8
ENSG00000140931.20	CMTM3	980	911	440	1064	555	1078	807	1488	1200	1637
ENSG00000183723.13	CMTM4	344	531	426	430	634	418	375	581	500	668
ENSG00000135720.13	DYNC1LI2	2119	1887	2890	3499	2742	3047	1890	3312	2827	2608
ENSG00000260465.1	AC018557.1	0	0	0	0	0	0	0	0	0	0
ENSG00000287965.1	AC018557.3	0	0	0	0	0	2	0	0	0	1
ENSG00000260558.2	AC018557.2	0	0	0	0	0	0	2	0	1	0
ENSG00000246777.1	AC044802.1	13	14	15	10	11	15	6	21	3	11
ENSG00000249961.10	TERB1	4	3	0	3	0	3	3	2	2	1
ENSG00000159593.15	NAE1	713	885	845	843	1088	820	814	750	675	769
ENSG00000258122.1	AC044802.2	1	5	1	0	0	1	2	0	0	0
ENSG00000168748.14	CA7	8	3	0	0	3	2	5	4	5	0
ENSG00000172840.7	PDP2	632	1139	424	338	590	474	578	503	384	539
ENSG00000166589.13	CDH16	0	0	0	0	0	0	2	0	0	0
ENSG00000166592.12	RRAD	100	715	81	10	64	52	389	66	7	72
ENSG00000166595.12	CIAO2B	1244	1188	1000	1229	1114	1444	1098	1161	1183	1290
ENSG00000172831.14	CES2	1561	2528	1058	1199	1468	974	1614	1068	1018	940
ENSG00000265408.1	AC009084.1	1	0	0	0	0	0	0	0	0	0
ENSG00000280416.1	AC009084.3	0	0	0	0	0	0	0	0	0	0
ENSG00000172828.13	CES3	28	26	1	11	8	6	16	22	6	6
ENSG00000172824.16	CES4A	100	5	18	46	65	60	4	125	70	79
ENSG00000280334.1	AC009084.2	11	0	1	16	15	16	0	17	10	6
ENSG00000265918.2	RN7SL543P	0	0	0	0	0	0	0	0	0	0
ENSG00000067955.15	CBFB	728	577	512	884	671	1025	426	1579	956	1072
ENSG00000125149.12	C16orf70	269	274	183	240	261	273	186	273	282	287
ENSG00000237172.4	B3GNT9	1273	1341	637	667	683	828	1261	987	624	913
ENSG00000102871.16	TRADD	949	948	815	794	914	803	888	685	808	835
ENSG00000135722.9	FBXL8	144	136	84	83	89	77	168	100	99	131
ENSG00000265690.7	AC074143.1	9	8	1	1	0	0	14	4	0	1
ENSG00000102878.17	HSF4	414	424	133	55	163	64	380	88	98	105
ENSG00000140939.14	NOL3	899	798	547	541	647	641	722	630	701	790
ENSG00000196123.13	KIAA0895L	569	403	300	379	305	364	483	406	434	362
ENSG00000179044.16	EXOC3L1	26	34	14	24	10	10	28	12	6	15
ENSG00000205250.9	E2F4	911	956	811	1002	849	962	728	1039	973	893
ENSG00000102890.16	ELMO3	30	12	21	27	13	23	15	35	15	27
ENSG00000207948.3	MIR328	0	0	0	0	0	0	0	0	0	0
ENSG00000280163.1	AC040160.2	2	0	0	0	0	1	1	2	1	4
ENSG00000125122.15	LRRC29	154	91	82	85	126	113	93	69	106	129
ENSG00000168701.19	TMEM208	547	464	699	910	793	984	556	919	943	1119
ENSG00000135723.14	FHOD1	1297	1002	1019	895	760	1251	1014	1344	1111	894
ENSG00000135740.17	SLC9A5	268	213	257	220	210	239	243	258	211	205
ENSG00000262691.1	AC040160.1	48	33	40	50	29	18	19	34	41	30
ENSG00000196155.13	PLEKHG4	833	190	400	1331	536	219	197	70	607	38
ENSG00000168676.11	KCTD19	6	3	7	7	9	2	4	1	0	2
ENSG00000201201.1	RN7SKP118	0	0	0	0	0	0	0	0	0	0
ENSG00000159708.18	LRRC36	14	3	15	15	12	7	14	0	3	3
ENSG00000159713.11	TPPP3	14	18	4	8	6	7	19	5	3	2
ENSG00000239194.1	RNU1-123P	0	0	0	0	0	0	0	0	0	0
ENSG00000159714.12	ZDHHC1	599	1016	411	477	640	486	765	377	533	584
ENSG00000176387.7	HSD11B2	0	3	0	10	5	6	0	2	10	0
ENSG00000261320.1	AC009061.1	0	0	0	1	0	0	0	0	0	0
ENSG00000159720.12	ATP6V0D1	3689	3230	4409	4053	4943	5695	2756	4516	4017	4677
ENSG00000270049.3	AC009061.2	27	37	29	35	21	13	51	54	34	24
ENSG00000159723.5	AGRP	1	1	0	2	0	2	0	0	1	0
ENSG00000276075.1	AC027682.6	20	62	29	21	27	27	35	34	23	35
ENSG00000039523.20	RIPOR1	2288	2974	2212	2245	2611	3077	2074	2867	2620	2607
ENSG00000261396.1	AC027682.5	0	0	1	0	0	2	0	1	0	0
ENSG00000259945.1	AC027682.2	0	0	0	0	0	0	0	0	0	0
ENSG00000260894.1	AC027682.3	0	0	0	0	0	0	0	0	0	0
ENSG00000261386.2	AC027682.4	3	5	1	6	3	2	3	3	4	0
ENSG00000280214.1	AC027682.7	2	3	2	3	12	2	3	6	11	1
ENSG00000259804.1	AC027682.1	2	8	3	2	0	1	2	5	7	3
ENSG00000102974.16	CTCF	826	825	447	426	470	669	494	683	523	630
ENSG00000237718.2	AC009095.1	0	0	0	0	0	0	0	0	0	0
ENSG00000159753.14	CARMIL2	28	3	17	33	9	61	3	84	100	47
ENSG00000102977.17	ACD	353	493	327	376	382	496	381	404	382	322
ENSG00000102981.9	PARD6A	61	131	59	41	102	81	96	60	36	48
ENSG00000124074.12	ENKD1	196	339	37	86	109	99	342	107	81	108
ENSG00000159761.15	C16orf86	54	58	4	11	5	9	50	6	13	14
ENSG00000141098.13	GFOD2	414	536	445	560	572	609	444	666	515	601
ENSG00000141084.11	RANBP10	457	672	464	458	505	535	534	518	444	501
ENSG00000270165.1	AC010530.1	0	3	0	0	0	1	1	1	0	0
ENSG00000102904.14	TSNAXIP1	36	63	45	34	43	8	72	35	22	28
ENSG00000102901.13	CENPT	811	834	1166	1272	1050	1391	963	1312	1286	1160
ENSG00000168286.3	THAP11	516	781	219	290	321	348	498	374	278	250
ENSG00000102898.12	NUTF2	2242	2631	2611	2928	2955	3251	2635	3341	2670	3291
ENSG00000262141.1	AC040162.2	0	0	0	0	0	0	0	0	0	1
ENSG00000038358.15	EDC4	934	1125	748	834	733	813	750	1003	702	690
ENSG00000263126.1	AC040162.3	7	4	3	9	4	7	11	3	6	12
ENSG00000188038.8	NRN1L	0	0	0	0	0	0	0	0	0	0
ENSG00000159792.10	PSKH1	1093	1625	1017	1052	1281	1069	1387	1193	1063	1267
ENSG00000141086.18	CTRL	0	0	0	0	0	0	0	0	0	0
ENSG00000261884.2	AC040162.1	13	7	22	4	7	14	5	10	15	19
ENSG00000205220.12	PSMB10	159	213	120	109	116	85	128	64	77	71
ENSG00000213398.8	LCAT	225	172	143	133	157	204	262	339	130	371
ENSG00000124067.17	SLC12A4	2817	4074	3444	2400	3594	4470	4246	5591	2619	4929
ENSG00000141096.6	DPEP3	1	0	0	0	0	0	1	0	0	0
ENSG00000167261.14	DPEP2	0	0	0	0	0	0	1	0	0	0
ENSG00000167264.18	DUS2	149	188	215	195	231	223	150	228	190	179
ENSG00000262962.1	KARS1P3	0	0	0	0	0	0	0	0	0	0
ENSG00000263201.1	DPEP2NB	0	0	0	0	0	0	0	0	0	0
ENSG00000202336.1	RNU6-359P	0	0	0	0	0	0	0	0	0	0
ENSG00000182810.7	DDX28	198	247	155	155	171	184	183	140	115	177
ENSG00000261864.1	AC130462.3	0	0	0	0	0	0	0	0	0	2
ENSG00000072736.19	NFATC3	178	201	132	93	155	171	152	192	125	164
ENSG00000201850.1	AC130462.1	0	0	0	0	0	0	0	1	0	0
ENSG00000212445.1	AC130462.2	1	0	0	0	0	0	0	0	0	0
ENSG00000262514.1	AC020978.6	0	0	0	0	0	0	0	0	0	0
ENSG00000279621.1	AC020978.8	0	0	0	0	0	0	0	0	0	0
ENSG00000240435.2	RPS12P27	0	0	0	0	0	0	1	0	0	0
ENSG00000260891.1	AC020978.3	0	2	0	0	0	0	0	2	0	1
ENSG00000263276.1	AC020978.7	0	1	2	1	0	1	0	2	1	0
ENSG00000262160.1	AC020978.5	0	0	0	0	0	0	0	0	0	0
ENSG00000103067.14	ESRP2	1	2	7	0	1	2	0	9	2	4
ENSG00000284259.1	MIR6773	0	0	0	0	0	0	0	0	0	0
ENSG00000261469.1	AC020978.4	5	1	0	2	3	12	0	4	7	3
ENSG00000103066.13	PLA2G15	1606	928	1863	2661	2288	3157	930	2440	3071	2115
ENSG00000260441.5	AC020978.2	4	1	0	3	0	0	0	4	1	2
ENSG00000103064.15	SLC7A6	119	142	259	226	223	371	123	568	258	440
ENSG00000252026.1	RNU6-1262P	1	0	1	0	0	1	0	3	0	1
ENSG00000103061.13	SLC7A6OS	107	94	107	129	129	137	82	143	103	121
ENSG00000279649.1	AC020978.9	6	2	6	12	13	9	7	20	11	6
ENSG00000132600.17	PRMT7	514	601	494	542	465	471	524	511	476	421
ENSG00000259797.1	AC020978.1	0	0	0	0	0	0	0	1	1	2
ENSG00000222177.1	RNU4-30P	0	0	0	0	0	0	0	0	0	0
ENSG00000103056.12	SMPD3	34	46	94	7	45	22	47	21	10	21
ENSG00000279693.1	AC099521.3	0	0	0	2	0	0	0	0	1	0
ENSG00000287760.1	AC099521.4	2	2	4	2	7	6	8	4	2	3
ENSG00000274698.1	AC099521.2	1	1	4	0	2	3	4	1	2	3
ENSG00000199263.1	AC099521.1	0	0	0	0	0	0	0	0	0	0
ENSG00000241334.2	RPL35AP33	0	0	0	0	0	0	0	0	0	0
ENSG00000184939.16	ZFP90	594	806	458	560	585	540	597	550	396	518
ENSG00000201164.1	RNU4-36P	0	0	1	0	0	0	2	0	0	0
ENSG00000260084.1	AC126773.3	0	0	0	0	0	0	0	0	0	0
ENSG00000275383.1	AC126773.6	0	0	0	1	0	0	1	2	0	1
ENSG00000252040.1	AC126773.1	0	0	0	0	0	0	0	0	0	0
ENSG00000252640.1	AC126773.2	0	0	0	0	0	0	0	0	0	0
ENSG00000062038.14	CDH3	5	0	1	1	3	2	0	3	0	5
ENSG00000260577.2	AC126773.4	0	0	0	0	0	0	0	0	0	0
ENSG00000260860.2	AC126773.5	0	0	0	0	0	0	0	0	0	0
ENSG00000261395.3	HSPE1P5	0	0	2	0	0	0	0	1	0	0
ENSG00000039068.19	CDH1	0	0	1	1	0	6	1	0	2	0
ENSG00000200558.1	RNA5SP429	0	0	0	0	0	0	0	0	0	0
ENSG00000260798.1	AC099314.1	0	0	0	0	0	0	0	0	0	0
ENSG00000260459.2	FTLP14	0	0	0	3	0	0	0	0	0	0
ENSG00000103047.8	TANGO6	182	340	308	324	278	263	247	267	274	237
ENSG00000199979.1	Y_RNA	0	0	0	0	0	0	0	0	0	0
ENSG00000275504.1	U7	0	0	0	0	0	0	0	0	0	0
ENSG00000260999.1	AC009137.1	0	0	0	0	0	0	0	0	0	0
ENSG00000266801.1	AC009137.2	0	2	1	0	0	0	0	0	2	0
ENSG00000202497.1	RNU6-898P	0	0	0	0	0	0	0	0	0	0
ENSG00000271129.1	AC009027.1	0	0	0	0	0	0	0	0	0	0
ENSG00000244378.1	RPS2P45	0	0	1	0	3	0	2	1	0	1
ENSG00000103044.11	HAS3	12	15	22	15	21	27	27	28	30	27
ENSG00000286140.1	DERPC	0	0	0	0	0	0	0	0	0	0
ENSG00000168802.14	CHTF8	14	20	18	14	13	8	9	19	14	13
ENSG00000141076.18	UTP4	737	877	1031	1096	998	1205	592	878	862	848
ENSG00000207083.1	RNU6-22P	0	0	0	0	0	0	0	0	0	0
ENSG00000168807.16	SNTB2	1218	2242	1040	1600	1187	950	1602	1145	1096	862
ENSG00000200164.1	Y_RNA	0	0	0	1	0	0	0	0	0	0
ENSG00000265113.1	AC026474.1	0	0	0	0	0	0	0	0	0	0
ENSG00000260914.3	AC026464.4	0	0	0	0	0	0	0	0	0	0
ENSG00000132612.16	VPS4A	869	1267	906	974	951	1019	895	1176	911	1082
ENSG00000213380.15	COG8	226	322	134	218	173	140	188	200	141	152
ENSG00000258429.2	PDF	162	152	245	211	220	294	128	182	187	276
ENSG00000272617.3	AC026464.6	0	0	0	0	0	0	0	0	0	0
ENSG00000260371.1	AC026464.3	0	0	0	0	0	0	0	0	0	0
ENSG00000259900.5	AC026464.1	0	0	0	0	0	0	0	0	1	0
ENSG00000132603.15	NIP7	386	469	481	583	516	698	293	585	558	526
ENSG00000157315.5	TMED6	10	5	7	6	12	7	8	3	5	6
ENSG00000132604.11	TERF2	425	738	617	774	687	738	557	659	619	576
ENSG00000103018.17	CYB5B	2014	1353	1941	2069	2120	2824	1113	2039	2365	2015
ENSG00000261527.1	AC026464.5	2	0	1	2	0	3	0	1	2	0
ENSG00000260108.1	AC026464.2	0	0	0	0	0	0	0	0	0	0
ENSG00000102908.22	NFAT5	531	724	723	934	875	597	539	1189	725	693
ENSG00000223109.1	MIR1538	0	0	0	0	0	0	0	0	0	0
ENSG00000274093.1	AC009032.1	0	0	2	1	0	1	0	4	3	0
ENSG00000260772.1	AC012321.1	0	0	0	0	0	0	0	0	0	0
ENSG00000181019.13	NQO1	29483	10892	11040	9879	7263	11640	3708	5397	10367	7648
ENSG00000261602.1	AC092115.2	0	0	0	0	0	0	0	0	0	0
ENSG00000262136.1	AC092115.3	3	1	3	2	4	6	1	3	1	2
ENSG00000141101.13	NOB1	653	1229	518	451	515	574	455	477	514	455
ENSG00000260290.2	AC092115.1	19	31	15	11	13	6	16	16	12	6
ENSG00000198373.12	WWP2	991	1280	1034	809	1170	909	875	1064	833	1077
ENSG00000252443.1	SNORA62	0	0	0	0	0	0	0	0	0	0
ENSG00000208017.3	MIR140	0	0	1	0	0	0	0	0	0	0
